contig pos av LG
Contig67 23323 2.878 5
Contig67 23435 2.878 5
Contig80841 20746 2.878 5
Contig64292 2945 2.878 5
Contig2958 16353 2.878 5
Contig97489 8296 2.878 5
Contig65279 8840 2.878 5
Contig179345 26617 2.878 5
Contig26023 81 2.878 5
Contig102545 10122 3.446 5
Contig102545 10141 3.446 5
Contig14785 3647 3.446 5
Contig14785 3662 3.446 5
Contig14785 3699 3.446 5
Contig14785 3704 3.446 5
Contig52110 38338 3.446 5
Contig156359 4357 3.446 5
Contig134564 5932 3.446 5
Contig62156 14501 3.446 5
Contig51471 40281 3.446 5
Contig20724 2214 3.446 5
Contig10863 7003 3.446 5
Contig289 501 3.446 5
Contig212624 743 3.446 5
Contig67594 6457 3.446 5
Contig1877 52586 3.446 5
Contig50654 31799 3.446 5
Contig3173 12365 3.446 5
Contig23968 3358 3.446 5
Contig148837 17003 3.446 5
Contig58072 41068 3.446 5
Contig6859 8577 3.446 5
Contig48139 4950 3.446 5
Contig70028 10299 3.446 5
Contig50842 48390 3.446 5
Contig72374 5957 3.446 5
Contig75830 48660 3.446 5
Contig61291 24256 3.77518007216855 5
Contig40378 7422 4.588 5
Contig40378 7542 4.588 5
Contig68288 34886 4.873 5
Contig68288 34937 4.873 5
Contig110735 3934 7.433 5
Contig121812 12311 7.433 5
Contig121812 12340 7.433 5
Contig121812 15034 7.433 5
Contig121812 15043 7.433 5
Contig124047 331 7.433 5
Contig1672 22573 7.433 5
Contig1672 22663 7.433 5
Contig1672 53660 7.433 5
Contig182350 286 7.433 5
Contig182350 293 7.433 5
Contig182350 304 7.433 5
Contig1839 116598 7.433 5
Contig1839 116657 7.433 5
Contig1839 116687 7.433 5
Contig1839 1572 7.433 5
Contig1839 1585 7.433 5
Contig1839 35463 7.433 5
Contig1839 35547 7.433 5
Contig200360 108 7.433 5
Contig200360 93 7.433 5
Contig2253 8933 7.433 5
Contig239381 6103 7.433 5
Contig239381 6154 7.433 5
Contig4047 13021 7.433 5
Contig42173 66086 7.433 5
Contig42392 36284 7.433 5
Contig47661 12178 7.433 5
Contig47661 12181 7.433 5
Contig47661 12328 7.433 5
Contig58277 314 7.433 5
Contig58277 315 7.433 5
Contig58277 424 7.433 5
Contig58278 37640 7.433 5
Contig651 33060 7.433 5
Contig7968 57467 7.433 5
Contig7968 57553 7.433 5
Contig81238 25759 7.433 5
Contig81238 25822 7.433 5
Contig81238 25865 7.433 5
Contig81238 25996 7.433 5
Contig81238 26022 7.433 5
Contig99813 7455 7.433 5
Contig82521 24616 7.433 5
Contig39598 1692 7.433 5
Contig102849 22551 7.433 5
Contig58924 57010 7.433 5
Contig58139 2175 7.433 5
Contig108177 1671 7.433 5
Contig102189 47519 7.433 5
Contig74204 23964 7.433 5
Contig187775 885 7.433 5
Contig52336 12620 7.55600848587708 5
Contig39511 22332 7.55600848587708 5
Contig120931 2659 7.714 5
Contig147090 171 7.714 5
Contig159253 6395 7.714 5
Contig27276 4041 7.714 5
Contig29077 457 7.714 5
Contig45922 8224 7.714 5
Contig48889 27702 7.714 5
Contig48889 56179 7.714 5
Contig50213 13351 7.714 5
Contig50213 13355 7.714 5
Contig58405 25956 7.714 5
Contig58405 27151 7.714 5
Contig58405 27381 7.714 5
Contig58405 27722 7.714 5
Contig58405 27760 7.714 5
Contig63275 3260 7.714 5
Contig88117 16962 7.714 5
Contig88117 23463 7.714 5
Contig88117 23525 7.714 5
Contig88117 23563 7.714 5
Contig88117 5449 7.714 5
Contig88117 5453 7.714 5
Contig88117 5497 7.714 5
Contig88117 5647 7.714 5
Contig224067 3948 7.714 5
Contig123171 8002 7.714 5
Contig118424 12560 7.714 5
Contig121820 30244 7.714 5
Contig3382 25734 7.714 5
Contig85218 5421 7.714 5
Contig56751 23129 7.714 5
Contig63141 12483 7.714 5
Contig174701 1847 7.714 5
Contig9600 1258 7.714 5
Contig1565 14372 7.714 5
Contig139957 1222 7.714 5
Contig236605 570 7.714 5
Contig69452 28807 7.714 5
Contig52867 32619 8.80793102194205 5
Contig39713 66242 8.80793102194205 5
Contig140592 18176 9.133 5
Contig199097 8771 9.133 5
Contig199097 8856 9.133 5
Contig199097 8899 9.133 5
Contig43761 75298 9.133 5
Contig134257 19690 9.4165 5
Contig134257 19695 9.4165 5
Contig17868 3939 9.4165 5
Contig38503 8448 9.4165 5
Contig46099 20879 9.4165 5
Contig50242 85192 9.4165 5
Contig52685 84830 9.4165 5
Contig155488 1702 9.4165 5
Contig5370 22271 9.7 5
Contig5370 7881 9.7 5
Contig55031 16251 9.7 5
Contig81064 34390 9.7 5
Contig8109 2406 9.7 5
Contig8109 2429 9.7 5
Contig8109 2439 9.7 5
Contig8109 2452 9.7 5
Contig8109 2530 9.7 5
Contig8109 2567 9.7 5
Contig8109 2620 9.7 5
Contig129406 2250 9.7 5
Contig55475 119039 10.0576298945327 5
Contig632 144625 10.0576298945327 5
Contig87186 688 10.0576298945327 5
Contig107076 233 10.0576298945327 5
Contig54068 11184 10.2665 5
Contig54068 11264 10.2665 5
Contig54068 11311 10.2665 5
Contig54068 12943 10.2665 5
Contig54068 12988 10.2665 5
Contig1589 43357 10.4065 5
Contig131292 2001 10.55 5
Contig1548 62009 10.55 5
Contig1548 62014 10.55 5
Contig41798 55056 10.55 5
Contig51155 987 10.55 5
Contig62870 15903 10.55 5
Contig62870 15918 10.55 5
Contig62870 6717 10.55 5
Contig64770 39289 10.55 5
Contig65085 19286 10.55 5
Contig65085 19336 10.55 5
Contig65085 19340 10.55 5
Contig68782 15206 10.55 5
Contig97434 15616 10.55 5
Contig97434 15627 10.55 5
Contig97434 15676 10.55 5
Contig97988 8906 10.55 5
Contig97988 9072 10.55 5
Contig48247 4436 10.55 5
Contig84776 16627 10.55 5
Contig66807 20945 10.55 5
Contig57297 25897 10.55 5
Contig60906 50827 10.9275 5
Contig60906 50945 10.9275 5
Contig42222 12417 11.683 5
Contig47963 137721 11.683 5
Contig51962 39064 11.683 5
Contig39068 61171 11.683 5
Contig60821 29857 11.683 5
Contig178411 1303 12.39 5
Contig43848 5024 12.39 5
Contig43848 84980 12.39 5
Contig45723 162836 12.39 5
Contig45723 172255 12.39 5
Contig45723 172363 12.39 5
Contig45723 20118 12.39 5
Contig45723 26476 12.39 5
Contig45723 29064 12.39 5
Contig45723 29134 12.39 5
Contig45723 54841 12.39 5
Contig45723 6679 12.39 5
Contig45723 6695 12.39 5
Contig142125 26445 13.9415 5
Contig281195 505 13.9415 5
Contig38301 143996 13.9415 5
Contig38301 144078 13.9415 5
Contig44622 66079 13.9415 5
Contig44622 70945 13.9415 5
Contig44622 8912 13.9415 5
Contig52750 19905 13.9415 5
Contig52750 54729 13.9415 5
Contig42247 39488 13.9415 5
Contig55732 20582 13.9415 5
Contig66354 8430 13.9415 5
Contig9480 3077 13.9415 5
Contig274338 4342 13.9415 5
Contig48393 27749 13.9415 5
Contig4239 21701 13.9415 5
Contig42978 14455 13.9415 5
Contig62855 41109 13.9415 5
Contig18006 11677 13.9415 5
Contig45397 5397 13.9415 5
Contig44647 7643 13.9415 5
Contig47453 4233 14.224 5
Contig41869 39427 14.224 5
Contig39155 23578 14.224 5
Contig336987 1912 14.224 5
Contig336987 1941 14.224 5
Contig43018 637 14.224 5
Contig49834 22881 14.224 5
Contig49834 22915 14.224 5
Contig49834 22985 14.224 5
Contig804 15638 14.224 5
Contig804 27948 14.224 5
Contig804 27966 14.224 5
Contig804 27973 14.224 5
Contig53647 11532 15.5812099648442 5
Contig41337 11332 15.5812099648442 5
Contig3253 72539 15.5812099648442 5
Contig97432 9009 15.5812099648442 5
Contig39263 50675 15.5812099648442 5
Contig49180 24282 18.343 5
Contig51749 41723 18.343 5
Contig51752 30026 18.343 5
Contig71729 15999 18.343 5
Contig57156 90764 18.343 5
Contig50477 8023 18.343 5
Contig43481 4710 18.343 5
Contig58485 9212 18.343 5
Contig69699 1534 18.343 5
Contig86826 2746 18.343 5
Contig52375 27796 18.6255 5
Contig10530 21246 19.5575 5
Contig75692 19302 19.5575 5
Contig75694 37449 19.5575 5
Contig94766 8499 19.5575 5
Contig94766 8736 19.5575 5
Contig41068 27007 19.5575 5
Contig234 22030 19.5575 5
Contig65968 1720 19.5575 5
Contig175426 210 19.5575 5
Contig213552 207 20.1785 5
Contig3436 25884 20.1785 5
Contig3436 25954 20.1785 5
Contig3436 25955 20.1785 5
Contig3436 31728 20.1785 5
Contig3436 31763 20.1785 5
Contig3436 31781 20.1785 5
Contig3436 31807 20.1785 5
Contig3436 31838 20.1785 5
Contig3436 32738 20.1785 5
Contig3436 32803 20.1785 5
Contig3436 32811 20.1785 5
Contig3436 66660 20.1785 5
Contig163688 1200 20.4885 5
Contig163688 1218 20.4885 5
Contig163688 1275 20.4885 5
Contig163688 1304 20.4885 5
Contig41321 94576 20.4885 5
Contig43031 3505 20.4885 5
Contig43031 3581 20.4885 5
Contig61492 32945 20.4885 5
Contig78290 50493 20.4885 5
Contig138338 6877 21.0525 5
Contig138338 6900 21.0525 5
Contig138338 6903 21.0525 5
Contig138338 6919 21.0525 5
Contig138338 6932 21.0525 5
Contig213552 284 21.0525 5
Contig3544 128662 21.0525 5
Contig38379 41078 21.0525 5
Contig38379 41233 21.0525 5
Contig3949 2795 21.0525 5
Contig3949 29551 21.0525 5
Contig40510 24510 21.0525 5
Contig40510 93529 21.0525 5
Contig43828 4147 21.0525 5
Contig43828 4225 21.0525 5
Contig43828 4243 21.0525 5
Contig44888 216261 21.0525 5
Contig50519 20043 21.0525 5
Contig50904 75174 21.0525 5
Contig50904 80973 21.0525 5
Contig52070 51085 21.0525 5
Contig62233 10581 21.0525 5
Contig260871 924 21.0525 5
Contig55133 22506 21.0525 5
Contig105883 28937 21.334 5
Contig108621 39725 21.334 5
Contig150939 17031 21.334 5
Contig1927 204290 21.334 5
Contig1927 2620 21.334 5
Contig50831 35913 21.334 5
Contig7860 18590 21.334 5
Contig75985 37061 21.334 5
Contig94325 12014 21.334 5
Contig131168 12521 21.334 5
Contig40921 52559 21.334 5
Contig90049 9383 21.334 5
Contig108623 438 21.644 5
Contig122453 26890 21.644 5
Contig155766 1204 21.644 5
Contig1927 204487 21.644 5
Contig265855 221 21.644 5
Contig265855 284 21.644 5
Contig2810 1864 21.644 5
Contig2831 17589 21.644 5
Contig2831 75941 21.644 5
Contig41320 68790 21.644 5
Contig41320 94056 21.644 5
Contig41321 4163 21.644 5
Contig50763 106473 21.644 5
Contig52070 1974 21.644 5
Contig52070 50916 21.644 5
Contig54947 359 21.644 5
Contig57667 5749 21.644 5
Contig642 3522 21.644 5
Contig69596 36792 21.644 5
Contig69596 36914 21.644 5
Contig69596 42439 21.644 5
Contig75823 7599 21.644 5
Contig104967 33684 21.9255 5
Contig104967 33730 21.9255 5
Contig269710 452 21.9255 5
Contig38630 121034 21.9255 5
Contig38630 142779 21.9255 5
Contig38630 29739 21.9255 5
Contig38630 29774 21.9255 5
Contig38630 29789 21.9255 5
Contig38630 29865 21.9255 5
Contig38630 60151 21.9255 5
Contig38630 61094 21.9255 5
Contig38630 61113 21.9255 5
Contig38630 61152 21.9255 5
Contig39461 104035 21.9255 5
Contig39461 120012 21.9255 5
Contig39461 120138 21.9255 5
Contig40759 18469 21.9255 5
Contig40759 25771 21.9255 5
Contig40759 34437 21.9255 5
Contig40759 34767 21.9255 5
Contig40759 34979 21.9255 5
Contig40759 38974 21.9255 5
Contig40759 39143 21.9255 5
Contig40759 39150 21.9255 5
Contig40759 39199 21.9255 5
Contig40759 39200 21.9255 5
Contig40759 39201 21.9255 5
Contig40759 39207 21.9255 5
Contig40759 39263 21.9255 5
Contig550 20207 21.9255 5
Contig550 20230 21.9255 5
Contig550 20258 21.9255 5
Contig550 20280 21.9255 5
Contig550 20288 21.9255 5
Contig550 63101 21.9255 5
Contig57824 17774 21.9255 5
Contig57824 17822 21.9255 5
Contig64424 2570 21.9255 5
Contig64424 2672 21.9255 5
Contig64424 2727 21.9255 5
Contig67871 13374 21.9255 5
Contig1163 712 21.9255 5
Contig7607 15757 21.9255 5
Contig79221 10798 21.9255 5
Contig39128 77356 21.9255 5
Contig19022 3305 21.9255 5
Contig278608 10759 21.9255 5
Contig191406 1877 21.9255 5
Contig111094 10151 21.9255 5
Contig40230 6664 21.9255 5
Contig5001 6078 21.9255 5
Contig57846 27041 21.9255 5
Contig50830 70250 21.9255 5
Contig54854 122277 21.9255 5
Contig3678 9135 21.9255 5
Contig110209 3396 21.9255 5
Contig6426 77112 21.9255 5
Contig67175 7440 21.9255 5
Contig91812 351 21.9255 5
Contig43068 20354 21.9255 5
Contig529 114133 22.503 5
Contig529 114153 22.503 5
Contig5084 3995 22.503 5
Contig50514 62361 23.6575 5
Contig6693 12261 23.6575 5
Contig70255 15344 23.6575 5
Contig39741 101609 23.9465 5
Contig45655 92298 23.9465 5
Contig45655 92377 23.9465 5
Contig45655 94468 23.9465 5
Contig45655 94473 23.9465 5
Contig45655 94477 23.9465 5
Contig45655 94490 23.9465 5
Contig4845 1248 23.9465 5
Contig60891 29418 23.9465 5
Contig60891 4355 23.9465 5
Contig5500 56613 23.9465 5
Contig62023 11926 23.9465 5
Contig50393 48845 23.9465 5
Contig63273 26516 23.9465 5
Contig265760 802 23.9465 5
Contig36034 287 24.516 5
Contig3939 15959 24.516 5
Contig3939 15986 24.516 5
Contig3939 17311 24.516 5
Contig3939 5934 24.516 5
Contig46159 50114 24.516 5
Contig52019 35490 24.516 5
Contig52019 37038 24.516 5
Contig72678 8084 24.516 5
Contig79559 30263 24.516 5
Contig79559 31321 24.516 5
Contig79559 50809 24.516 5
Contig79559 67945 24.516 5
Contig910 100632 24.516 5
Contig910 100745 24.516 5
Contig910 53211 24.516 5
Contig55076 20993 24.516 5
Contig71671 36083 24.516 5
Contig44514 19148 24.516 5
Contig2521 6272 24.516 5
Contig49549 28366 24.516 5
Contig61711 24998 24.516 5
Contig33386 5419 24.516 5
Contig4318 26108 24.516 5
Contig62042 116866 24.516 5
Contig56982 54913 24.516 5
Contig43334 40648 24.516 5
Contig9944 3780 24.516 5
Contig44126 19337 25.0855 5
Contig44126 19379 25.0855 5
Contig44126 21997 25.0855 5
Contig47944 1048 25.0855 5
Contig47944 1062 25.0855 5
Contig47944 1063 25.0855 5
Contig56255 56501 25.0855 5
Contig56255 63829 25.0855 5
Contig56255 63934 25.0855 5
Contig56255 72657 25.0855 5
Contig56255 72673 25.0855 5
Contig61409 17593 25.0855 5
Contig61409 17626 25.0855 5
Contig61409 17713 25.0855 5
Contig61409 17723 25.0855 5
Contig71242 74124 25.0855 5
Contig71242 75659 25.0855 5
Contig71242 75709 25.0855 5
Contig71242 75710 25.0855 5
Contig71242 75711 25.0855 5
Contig8638 13505 25.0855 5
Contig60882 8926 25.0855 5
Contig141931 10970 25.0855 5
Contig115566 1307 26.239 5
Contig324300 408 26.239 5
Contig41936 8924 26.239 5
Contig5147 74995 26.239 5
Contig52907 12937 26.239 5
Contig52907 13088 26.239 5
Contig53007 12824 26.239 5
Contig68062 8094 26.239 5
Contig106539 73102 26.239 5
Contig88528 1374 26.239 5
Contig38402 1917 26.239 5
Contig13794 11785 26.52 5
Contig121167 13848 26.52 5
Contig43788 7009 26.52 5
Contig50362 47466 26.52 5
Contig53663 23562 26.52 5
Contig140 54805 26.52 5
Contig12978 13534 26.52 5
Contig95409 26152 26.52 5
Contig207154 25803 26.52 5
Contig56342 94409 26.52 5
Contig62905 551 26.52 5
Contig48530 143149 26.52 5
Contig104335 10645 26.52 5
Contig115566 1351 26.52 5
Contig2937 3758 26.52 5
Contig2937 3776 26.52 5
Contig2937 37811 26.52 5
Contig2937 3822 26.52 5
Contig2937 3873 26.52 5
Contig2937 4008 26.52 5
Contig2937 4020 26.52 5
Contig2937 55590 26.52 5
Contig2937 61566 26.52 5
Contig2937 61654 26.52 5
Contig2937 61681 26.52 5
Contig41809 52421 26.52 5
Contig41809 52455 26.52 5
Contig47943 24692 26.52 5
Contig55807 144214 26.52 5
Contig7517 9758 26.52 5
Contig55807 144181 26.802 5
Contig15639 5864 27.365 5
Contig39361 366895 27.365 5
Contig42364 117684 27.365 5
Contig42364 117730 27.365 5
Contig42364 117836 27.365 5
Contig42364 136802 27.365 5
Contig42364 198624 27.365 5
Contig42364 241240 27.365 5
Contig42364 241249 27.365 5
Contig42364 241293 27.365 5
Contig42364 241366 27.365 5
Contig42364 241407 27.365 5
Contig42364 243065 27.365 5
Contig42364 249674 27.365 5
Contig42364 249768 27.365 5
Contig42364 292044 27.365 5
Contig42364 78075 27.365 5
Contig42364 97683 27.365 5
Contig42567 35710 27.365 5
Contig42567 35732 27.365 5
Contig42567 75322 27.365 5
Contig42567 75518 27.365 5
Contig54528 14452 27.365 5
Contig54528 40374 27.365 5
Contig54528 40501 27.365 5
Contig54528 8270 27.365 5
Contig59891 20837 27.365 5
Contig59891 3866 27.365 5
Contig59891 3898 27.365 5
Contig61203 84547 27.365 5
Contig61999 14150 27.365 5
Contig69138 10695 27.365 5
Contig69138 122118 27.365 5
Contig69138 134002 27.365 5
Contig69138 29968 27.365 5
Contig85379 16717 27.365 5
Contig11373 29256 27.365 5
Contig83924 617 27.365 5
Contig113179 4727 27.365 5
Contig257073 85 27.365 5
Contig5935 16203 27.365 5
Contig53300 17400 27.365 5
Contig42364 104007 27.3655 5
Contig69138 135958 27.506 5
Contig39361 104473 27.647 5
Contig1485 76151 28.8005 5
Contig39681 45367 28.8005 5
Contig6802 67309 28.8005 5
Contig71850 23572 28.8005 5
Contig71850 23624 28.8005 5
Contig71850 6462 28.8005 5
Contig3151 12436 28.8005 5
Contig44043 26111 29.3765 5
Contig1089 38576 29.3765 5
Contig1089 42370 29.3765 5
Contig41366 57167 29.3765 5
Contig41366 67991 29.3765 5
Contig47251 31373 29.3765 5
Contig49355 2605 29.3765 5
Contig92825 21334 29.3765 5
Contig70191 9433 29.3765 5
Contig4569 71626 29.3765 5
Contig68693 64135 29.3765 5
Contig40974 39282 29.3765 5
Contig43913 70165 29.3765 5
Contig104059 10950 29.3765 5
Contig1791 186510 29.658 5
Contig1791 211394 29.658 5
Contig19622 485 29.658 5
Contig2622 66206 29.658 5
Contig44535 59605 29.658 5
Contig52100 65 29.658 5
Contig75151 26425 29.658 5
Contig75151 29198 29.658 5
Contig80623 6041 29.946 5
Contig83831 4335 29.946 5
Contig155012 7807 29.946 5
Contig26336 4654 29.946 5
Contig134379 539 29.946 5
Contig1426 37224 29.946 5
Contig2660 77410 29.946 5
Contig110449 14038 29.946 5
Contig110449 7219 29.946 5
Contig110449 7276 29.946 5
Contig110449 7291 29.946 5
Contig110449 7307 29.946 5
Contig1850 11849 29.946 5
Contig1850 11894 29.946 5
Contig4828 14815 29.946 5
Contig51745 71328 29.946 5
Contig2167 28482 29.946 5
Contig122105 16371 29.946 5
Contig63948 64286 29.946 5
Contig80673 11229 29.946 5
Contig43447 5203 29.946 5
Contig1408 7178 29.946 5
Contig168808 1227 30.2255 5
Contig168808 1311 30.2255 5
Contig168808 1328 30.2255 5
Contig168808 1348 30.2255 5
Contig175918 5381 30.2255 5
Contig46944 71280 30.2255 5
Contig66071 6950 30.2255 5
Contig72310 29361 30.2255 5
Contig1275 48393 30.2255 5
Contig13799 23846 30.5055 5
Contig39109 15786 30.5055 5
Contig39109 16905 30.5055 5
Contig39109 17060 30.5055 5
Contig39109 17085 30.5055 5
Contig39109 17111 30.5055 5
Contig39368 124566 30.5055 5
Contig39368 72134 30.5055 5
Contig39368 72287 30.5055 5
Contig6227 87053 30.5055 5
Contig6227 87122 30.5055 5
Contig6227 88898 30.5055 5
Contig6227 88922 30.5055 5
Contig6227 98039 30.5055 5
Contig66367 4417 30.5055 5
Contig66367 4594 30.5055 5
Contig66367 4846 30.5055 5
Contig66367 4942 30.5055 5
Contig74140 21058 30.5055 5
Contig8194 18238 30.5055 5
Contig83504 25606 31.429 5
Contig66102 222 31.429 5
Contig45490 16975 31.794 5
Contig98863 1246 31.794 5
Contig289342 2829 32.1585 5
Contig289342 2868 32.1585 5
Contig88130 22964 32.1585 5
Contig84908 31536 32.1585 5
Contig47906 1837 32.1585 5
Contig57648 87050 32.1585 5
Contig43472 50783 32.1585 5
Contig13063 18440 32.1585 5
Contig946 23398 32.1585 5
Contig57951 38085 32.1585 5
Contig56233 20520 32.1585 5
Contig54703 77318 32.1585 5
Contig49862 1179 32.1585 5
Contig51105 35074 32.1585 5
Contig49045 80992 32.1585 5
Contig41943 21331 32.523 5
Contig41943 21340 32.523 5
Contig3297 50100 35.086 5
Contig49544 7420 35.086 5
Contig52229 26126 35.086 5
Contig52288 17798 35.086 5
Contig52288 6987 35.086 5
Contig52288 7002 35.086 5
Contig52288 7028 35.086 5
Contig52288 7132 35.086 5
Contig6808 831 35.086 5
Contig6808 953 35.086 5
Contig72051 8186 35.086 5
Contig8948 1965 35.086 5
Contig52316 64925 35.4045 5
Contig60548 59920 35.4045 5
Contig60548 60035 35.4045 5
Contig60548 60042 35.4045 5
Contig60548 72412 35.4045 5
Contig60548 83151 35.4045 5
Contig60781 1818 35.4045 5
Contig41326 90498 35.4045 5
Contig20468 817 35.723 5
Contig4290 70036 35.723 5
Contig117643 6137 35.723 5
Contig62216 59485 35.723 5
Contig48345 10642 35.723 5
Contig65558 2429 35.723 5
Contig95539 11420 35.723 5
Contig51420 7830 35.723 5
Contig66858 81642 35.723 5
Contig57890 76527 36.629 5
Contig50136 2959 36.629 5
Contig54422 1489 36.629 5
Contig52805 127583 36.629 5
Contig76957 27160 38.093 5
Contig5862 14641 38.1243708262247 5
Contig4060 15148 38.1243708262247 5
Contig269714 933 38.6825 5
Contig49306 24064 38.6825 5
Contig57797 3259 38.6825 5
Contig10804 13489 39.272 5
Contig112174 31483 39.272 5
Contig15393 10355 39.272 5
Contig44267 27700 39.272 5
Contig54787 16706 39.272 5
Contig54787 16862 39.272 5
Contig54787 68751 39.272 5
Contig648 181374 39.272 5
Contig648 39498 39.272 5
Contig65463 91534 39.272 5
Contig65939 12677 39.272 5
Contig132196 6497 39.272 5
Contig112175 6315 39.272 5
Contig779 131971 39.272 5
Contig84754 1307 39.272 5
Contig3641 49521 39.272 5
Contig65441 26366 39.272 5
Contig75978 955 39.272 5
Contig3636 41476 39.272 5
Contig68964 17923 39.3196819952516 5
Contig120282 10082 39.859 5
Contig180943 417 40.1515 5
Contig7498 19154 40.885 5
Contig54409 10574 41.0295 5
Contig666 20499 41.321 5
Contig7863 12049 41.321 5
Contig8695 1640 41.321 5
Contig27936 1402 41.6145 5
Contig27936 1504 41.6145 5
Contig39643 74601 41.6145 5
Contig89485 26329 41.6145 5
Contig43634 15845 41.6145 5
Contig17993 4510 42.2 5
Contig17993 4519 42.2 5
Contig17993 4607 42.2 5
Contig19980 6708 42.2 5
Contig19980 6968 42.2 5
Contig210171 18696 42.2 5
Contig210171 18699 42.2 5
Contig25178 12828 42.2 5
Contig2609 49025 42.2 5
Contig2609 72618 42.2 5
Contig38758 2799 42.2 5
Contig38758 40001 42.2 5
Contig38758 80543 42.2 5
Contig38758 94456 42.2 5
Contig40829 114124 42.2 5
Contig40829 114129 42.2 5
Contig49100 104884 42.2 5
Contig49100 112601 42.2 5
Contig50070 25116 42.2 5
Contig51163 42052 42.2 5
Contig55572 47454 42.2 5
Contig55572 62436 42.2 5
Contig75 11906 42.2 5
Contig75 11938 42.2 5
Contig75 43748 42.2 5
Contig75 43809 42.2 5
Contig75 53415 42.2 5
Contig75 53428 42.2 5
Contig94418 1921 42.2 5
Contig13444 12095 42.2 5
Contig38089 676 42.2 5
Contig150620 1425 42.4935 5
Contig345 43813 42.4935 5
Contig345 498 42.4935 5
Contig345 521 42.4935 5
Contig345 549 42.4935 5
Contig345 566 42.4935 5
Contig345 610 42.4935 5
Contig60366 10105 42.4935 5
Contig60366 10234 42.4935 5
Contig60366 10286 42.4935 5
Contig60366 10303 42.4935 5
Contig60366 10323 42.4935 5
Contig64720 12751 42.4935 5
Contig64720 12764 42.4935 5
Contig64720 12779 42.4935 5
Contig64720 6966 42.4935 5
Contig64720 7032 42.4935 5
Contig64720 7067 42.4935 5
Contig67544 3024 42.4935 5
Contig58664 1307 42.4935 5
Contig2586 18875 42.4935 5
Contig70844 5245 42.4935 5
Contig128844 507 42.4935 5
Contig243280 7417 42.4935 5
Contig26086 717 42.4935 5
Contig90285 8086 42.4935 5
Contig128115 655 42.4935 5
Contig49990 41303 42.4935 5
Contig1196 3434 42.4935 5
Contig101910 8912 42.4935 5
Contig147373 121 42.4935 5
Contig42908 17106 42.4935 5
Contig46763 2129 42.821 5
Contig55114 48170 42.821 5
Contig55114 48196 42.821 5
Contig55114 48257 42.821 5
Contig55114 48331 42.821 5
Contig60402 49278 42.821 5
Contig161306 4596 42.821 5
Contig107659 2059 42.821 5
Contig156 135074 43.362 5
Contig156 170491 43.506 5
Contig56121 47382 43.506 5
Contig56121 35770 44.295 5
Contig56121 35887 44.295 5
Contig56121 35890 44.295 5
Contig56121 84884 44.295 5
Contig117831 1928 44.689 5
Contig117831 1949 44.689 5
Contig117831 1979 44.689 5
Contig213326 584 44.689 5
Contig56121 35844 44.689 5
Contig56121 35861 44.689 5
Contig56121 43746 44.689 5
Contig56121 47240 44.689 5
Contig6257 26079 44.689 5
Contig45162 24662 44.689 5
Contig13475 28509 45.082 5
Contig3493 2050 45.082 5
Contig3493 2159 45.082 5
Contig3493 2196 45.082 5
Contig3493 2205 45.082 5
Contig3493 2209 45.082 5
Contig59146 3173 45.082 5
Contig59146 3184 45.082 5
Contig71303 32432 45.082 5
Contig71303 32434 45.082 5
Contig71303 74586 45.082 5
Contig71303 74715 45.082 5
Contig71303 80549 45.082 5
Contig89362 6720 45.082 5
Contig89362 755 45.082 5
Contig89362 756 45.082 5
Contig94943 12565 45.082 5
Contig3434 16117 45.082 5
Contig80 71436 45.082 5
Contig98253 71951 45.082 5
Contig204 384 45.4105 5
Contig41031 29730 45.4105 5
Contig41031 29864 45.4105 5
Contig58110 111201 45.4105 5
Contig58110 36100 45.4105 5
Contig79299 135558 45.4105 5
Contig81134 24923 45.4105 5
Contig81134 25011 45.4105 5
Contig91853 644 45.4105 5
Contig91853 754 45.4105 5
Contig176947 428 45.4105 5
Contig107217 11361 45.739 5
Contig107217 14708 45.739 5
Contig110301 21891 45.739 5
Contig110301 21972 45.739 5
Contig110301 22021 45.739 5
Contig110301 22043 45.739 5
Contig110301 22045 45.739 5
Contig135256 40582 45.739 5
Contig165257 18416 45.739 5
Contig166544 8050 45.739 5
Contig166544 8059 45.739 5
Contig166544 8615 45.739 5
Contig166544 8669 45.739 5
Contig166544 8678 45.739 5
Contig210619 4537 45.739 5
Contig210619 4538 45.739 5
Contig2154 5650 45.739 5
Contig253 25363 45.739 5
Contig253 25402 45.739 5
Contig2827 17311 45.739 5
Contig2827 17335 45.739 5
Contig2827 32141 45.739 5
Contig3104 51951 45.739 5
Contig3189 99016 45.739 5
Contig3449 57145 45.739 5
Contig3449 87663 45.739 5
Contig3449 87689 45.739 5
Contig46145 17109 45.739 5
Contig46216 28512 45.739 5
Contig46216 28700 45.739 5
Contig51222 43794 45.739 5
Contig51222 49870 45.739 5
Contig51222 49882 45.739 5
Contig51222 49884 45.739 5
Contig55849 37971 45.739 5
Contig55849 38104 45.739 5
Contig57377 28053 45.739 5
Contig57377 28201 45.739 5
Contig62283 149719 45.739 5
Contig63130 17760 45.739 5
Contig76139 24128 45.739 5
Contig76139 24177 45.739 5
Contig76139 24282 45.739 5
Contig97471 12654 45.739 5
Contig117909 1677 45.739 5
Contig111504 2344 45.739 5
Contig6413 45363 45.739 5
Contig7035 31184 45.739 5
Contig1626 106316 45.739 5
Contig7202 14876 45.739 5
Contig56679 10598 45.739 5
Contig99420 233 45.739 5
